area_num,area,date,mean_tmp,min_tmp,max_tmp,mean_td,mean_pha
114,wonju,2021-10-27,11.7,7.3,18.3,4.8,1001.6
114,wonju,2021-10-28,10.2,3.6,18.3,3.6,1005.9
114,wonju,2021-10-29,12,5.8,19.1,4.3,1007.6
114,wonju,2021-10-30,11.4,7.3,17.2,6,1006.6
114,wonju,2021-10-31,12,6.7,18.4,6.3,1006.3
114,wonju,2021-11-01,12,8.4,16.6,6.7,1005.5
114,wonju,2021-11-02,10.2,5.3,15.9,5.5,1004
114,wonju,2021-11-03,11.1,7.7,16.4,4.7,1001.8
114,wonju,2021-11-04,10.6,5.6,16.7,5.4,1002.4
114,wonju,2021-11-05,10.5,4.9,19.2,4.3,1003.7
114,wonju,2021-11-06,12.1,5,20.8,4.3,1003.6
114,wonju,2021-11-07,13.1,6.1,20.4,5.3,1002.7
114,wonju,2021-11-08,10,4.9,17.1,5.7,993.6
114,wonju,2021-11-09,4.8,3.2,5.9,2,992.4
114,wonju,2021-11-10,4.4,1,6.7,-1.1,990
114,wonju,2021-11-11,5.7,1.8,8.7,-2.1,993
114,wonju,2021-11-12,4.5,1.1,8.7,-4.5,998.8
114,wonju,2021-11-13,5.7,-1.2,12.3,-0.2,1001
114,wonju,2021-11-14,9.3,4.4,14.8,3.4,1000.2
114,wonju,2021-11-15,7.8,2.8,14.6,1.1,1003.8
114,wonju,2021-11-16,7,1.9,13.7,-0.2,1006.2
114,wonju,2021-11-17,6,0.6,12.2,-1,1005.9
114,wonju,2021-11-18,10.2,4.1,15.3,4,1000.7
114,wonju,2021-11-19,12.6,9.2,16.2,8.4,1000.2
114,wonju,2021-11-20,10,7.1,15.4,5.5,1003.1
114,wonju,2021-11-21,9.5,5.9,13.7,4.5,998.6
114,wonju,2021-11-22,4.1,0.4,12.8,-5.2,996.8
114,wonju,2021-11-23,0.5,-1.9,2.1,-8,999.5
114,wonju,2021-11-24,3.2,-1.5,7.2,-3,999.2
114,wonju,2021-11-25,5.1,0.9,10.3,-1.9,1000.1
114,wonju,2021-11-26,2.9,-1.5,8.1,-4.6,1008.2
114,wonju,2021-11-27,1.8,-3.2,8.7,-4.5,1015.8
114,wonju,2021-11-28,3.2,-3.5,11.3,-5.4,1015.5
114,wonju,2021-11-29,4.9,-1.2,12.7,-2.2,1008.8
114,wonju,2021-11-30,4.8,1.7,9.4,0.9,993
114,wonju,2021-12-01,-0.5,-2.9,1.7,-11.5,1002.1
114,wonju,2021-12-02,0.7,-6.3,5.5,-6.3,1001
114,wonju,2021-12-03,3.1,-0.7,5.5,-7.8,999.8
114,wonju,2021-12-04,0.6,-4.6,6.5,-8.3,1007.5
114,wonju,2021-12-05,1.4,-4.2,9.2,-4.9,1011
114,wonju,2021-12-06,3.3,-2.7,12,-3.5,1009
114,wonju,2021-12-07,4.7,-0.5,11.4,-0.6,1011
114,wonju,2021-12-08,4.1,-1,11.6,-0.6,1014.2
114,wonju,2021-12-09,3.9,-1.1,8.9,-0.7,1011.7
114,wonju,2021-12-10,5.6,1,8.3,2.8,1007
114,wonju,2021-12-11,6.8,4.5,9.8,3.3,1007.6
114,wonju,2021-12-12,2.4,-2.7,6.6,-6.4,1006.3
114,wonju,2021-12-13,-2.4,-6.2,1.6,-14,1009.1
114,wonju,2021-12-14,1.4,-3.9,5.2,-6.5,1003.7
114,wonju,2021-12-15,4.9,2.7,8.7,3.8,1002.2
114,wonju,2021-12-16,4.3,2.4,7.9,2.4,1000.4
114,wonju,2021-12-17,-3.3,-9.3,5.3,-15.3,1003.7
114,wonju,2021-12-18,-5.1,-11.3,-0.8,-14,1006.8
114,wonju,2021-12-19,-0.1,-4.4,2.8,-8,1003.5
114,wonju,2021-12-20,4.3,-1.5,9.3,-1.1,999.2
114,wonju,2021-12-21,5.7,0.8,10.8,-0.1,998.8
114,wonju,2021-12-22,1.3,-3.4,8,-6.2,1004.8
114,wonju,2021-12-23,0.8,-4.4,7.3,-5.7,1006.4
114,wonju,2021-12-24,0.7,-2.6,4.1,-4.3,1003.7
114,wonju,2021-12-25,-8.3,-12.2,-2.6,-20,1011.4
114,wonju,2021-12-26,-10.8,-14.5,-6.4,-22.5,1014.2
114,wonju,2021-12-27,-7.8,-13.3,-4,-14.8,1012.2
114,wonju,2021-12-28,-3.8,-8.8,-0.3,-8.1,1009.5
114,wonju,2021-12-29,-0.2,-5.2,4.6,-4.5,1001.3
114,wonju,2021-12-30,-2.7,-5.1,0.2,-13.2,1005.7
114,wonju,2021-12-31,-5.6,-8.8,-2.4,-20.1,1011.6
114,wonju,2022-01-01,-6.3,-12.6,0.4,-16.2,1012.3
114,wonju,2022-01-02,-2.1,-6.9,3.7,-9.9,1007.6
114,wonju,2022-01-03,-2.7,-9.2,1.7,-9.6,1007.4
114,wonju,2022-01-04,-1.3,-5.2,2.7,-11.1,1008.6
114,wonju,2022-01-05,-2.7,-9,3.1,-10.5,1008.8
114,wonju,2022-01-06,-1.9,-6.7,4.3,-11.2,1009.5
114,wonju,2022-01-07,-2.9,-8.5,4,-11.9,1010.9
114,wonju,2022-01-08,-1.3,-8.2,3.8,-8.1,1006.2
114,wonju,2022-01-09,1.8,-2.4,5.5,-2.6,1003.7
114,wonju,2022-01-10,-0.4,-5.2,4.1,-4.7,1001.9
114,wonju,2022-01-11,-4.7,-8.5,0.1,-13.3,1000.5
114,wonju,2022-01-12,-7.1,-12.5,-2.6,-16.3,1003.5
114,wonju,2022-01-13,-6,-9.3,-2.1,-16.5,1002
114,wonju,2022-01-14,-6.7,-12.8,-0.6,-16.1,1007
114,wonju,2022-01-15,-2.5,-8.5,2.4,-10.7,1004.6
114,wonju,2022-01-16,-0.4,-4.8,2.9,-9.2,1005.3
114,wonju,2022-01-17,-4.8,-9.5,0,-13.4,1007.9
114,wonju,2022-01-18,-6.2,-11.4,-0.9,-14.8,1009.2
114,wonju,2022-01-19,-5.4,-9.7,-2.3,-10,1005.8
114,wonju,2022-01-20,-5.2,-10.5,1.1,-10.7,1009.8
114,wonju,2022-01-21,-3.9,-10.8,5.1,-11.1,1011.6
114,wonju,2022-01-22,-0.6,-6.4,6,-7.7,1007.8
114,wonju,2022-01-23,2.5,-2.5,9.5,-3.7,1003.4
114,wonju,2022-01-24,3.5,-1.1,8.1,-4.9,1004
114,wonju,2022-01-25,1.9,1.1,4,-1,1002.9
114,wonju,2022-01-26,2.1,-0.9,5.9,-4.4,1005.5
114,wonju,2022-01-27,-0.2,-4.9,5,-9,1005.7
114,wonju,2022-01-28,-1.9,-6.9,3.1,-11.4,1005.4
114,wonju,2022-01-29,-2.9,-7.6,1.9,-13.6,1002.9
114,wonju,2022-01-30,-3.7,-9.7,2.3,-13.9,1003.2
114,wonju,2022-01-31,-2.4,-9.6,3.6,-11.7,1005.4
114,wonju,2022-02-01,-1.1,-3.6,0.7,-5.6,1006.1
114,wonju,2022-02-02,-1.9,-4.2,1,-11.6,1009
114,wonju,2022-02-03,-2.7,-7.2,1.7,-12.9,1007.7
114,wonju,2022-02-04,-4.5,-9.1,0.4,-14.7,1005.5
114,wonju,2022-02-05,-5.8,-10.4,-1.2,-17,1006.7
114,wonju,2022-02-06,-3.8,-10.8,2.1,-14.1,1008.5
114,wonju,2022-02-07,-2.9,-8.9,1.4,-13.3,1009.4
114,wonju,2022-02-08,-1.6,-6.6,4.9,-11.7,1008.7
114,wonju,2022-02-09,-0.5,-8,7.1,-12.5,1007
114,wonju,2022-02-10,1.3,-4.2,7.7,-10.7,1004.3
114,wonju,2022-02-11,1.4,-5.4,8.6,-8.6,1007.7
114,wonju,2022-02-12,3.4,-2.3,10.4,-8.7,1006.4
114,wonju,2022-02-13,3.7,-0.5,9.9,-6.1,1003.7
114,wonju,2022-02-14,2.4,-2.3,9.3,-3.9,1001.7
114,wonju,2022-02-15,-3.3,-6.1,0.3,-10.7,1002.1
114,wonju,2022-02-16,-6.3,-9.1,-2.8,-18.5,1003.8
114,wonju,2022-02-17,-6.1,-11,-1.1,-18.2,1009.2
114,wonju,2022-02-18,-2.3,-10.7,5.9,-15.7,1011
114,wonju,2022-02-19,-0.4,-4.3,3.7,-11.1,1004.2
114,wonju,2022-02-20,-4.1,-7.4,-0.2,-17.1,1006.7
114,wonju,2022-02-21,-2.6,-9.4,4.7,-12.1,1008.7
114,wonju,2022-02-22,-3.2,-7.2,1.1,-16,1012.1
114,wonju,2022-02-23,-4.7,-9.9,0.4,-18.8,1013.2
114,wonju,2022-02-24,-3.3,-11.2,3.7,-14.9,1011.6
114,wonju,2022-02-25,2,-6.8,8.7,-5.5,1008.3
114,wonju,2022-02-26,6.3,1.8,10.6,-1.3,999.4
114,wonju,2022-02-27,4.4,-1.5,9.7,-7.1,1003
114,wonju,2022-02-28,5.4,0.5,10.8,-3.2,1002.8
114,wonju,2022-03-01,4.7,1.9,8.3,1.1,996.5
114,wonju,2022-03-02,3.5,-2.5,9.3,-5.9,999.3
114,wonju,2022-03-03,6.3,1.4,12,-5.3,999.6
114,wonju,2022-03-04,7.6,-1.9,15.4,-3.7,993.6
114,wonju,2022-03-05,3.5,0.5,8.6,-12.5,996.2
114,wonju,2022-03-06,1.8,-3.5,7.4,-14.4,1002.6
114,wonju,2022-03-07,2.7,-4,9.2,-10.4,1002.2
114,wonju,2022-03-08,4.6,-2.2,11.6,-4.6,1001.1
114,wonju,2022-03-09,6.3,-1,14.4,-4.1,1003.6
114,wonju,2022-03-10,8.4,1.3,16,-6.1,1002.8
114,wonju,2022-03-11,9.2,1.6,17.5,0,1000.6
114,wonju,2022-03-12,13,4,20.1,5.6,997.5
114,wonju,2022-03-13,12.9,11.3,17.1,11.4,993.6
114,wonju,2022-03-14,9.7,6.2,14.4,6.9,993.4
114,wonju,2022-03-15,7.7,4.1,12.7,2.1,996.2
114,wonju,2022-03-16,10,2.4,17.6,1.3,998.5
114,wonju,2022-03-17,10.2,7,14.6,2.4,1001.4
114,wonju,2022-03-18,7.2,5.5,9.5,-0.1,993.5
114,wonju,2022-03-19,3.4,1.1,5.8,1.1,991.5
114,wonju,2022-03-20,4.7,2.5,9.4,-0.7,1000.6
114,wonju,2022-03-21,4.8,-1.2,9.9,-4,1005.4
114,wonju,2022-03-22,6.7,-0.1,13.1,-4.9,1003.4
114,wonju,2022-03-23,5.6,2.6,8.3,-3.3,1000
114,wonju,2022-03-24,7.5,4.7,11.3,0.9,1002
114,wonju,2022-03-25,11.2,3.7,18.1,4.1,998.3
114,wonju,2022-03-26,12.2,10.1,14.5,8.9,984.5
114,wonju,2022-03-27,8.3,3.6,13.5,-2.3,997.3
114,wonju,2022-03-28,6.9,-0.6,14.2,-7.9,1007.5
114,wonju,2022-03-29,8.9,-0.2,16.6,-2.3,1006.4
114,wonju,2022-03-30,10.2,3.2,15.9,5.2,1003
114,wonju,2022-03-31,10.3,6.3,13.9,4.9,1005.6
114,wonju,2022-04-01,8.3,1.8,14.2,-2.2,1010.4
114,wonju,2022-04-02,8.1,1.7,14.1,-5.8,1008.9
114,wonju,2022-04-03,9.3,1.2,16.9,-3.5,1009.4
114,wonju,2022-04-04,10.1,2.7,17.3,-3.8,1009.3
114,wonju,2022-04-05,10.5,2.2,17.1,-4.2,1004.2
114,wonju,2022-04-06,12.6,5.8,19.1,-2.2,1002.6
114,wonju,2022-04-07,12.1,8.2,17.6,-3.4,999.5
114,wonju,2022-04-08,12.3,3.1,20.5,-2.5,1001.3
114,wonju,2022-04-09,16.4,8.5,25.1,3.7,997.7
114,wonju,2022-04-10,18,9.4,25.8,2.6,998.8
114,wonju,2022-04-11,18.9,11.1,26.4,7.3,995.7
114,wonju,2022-04-12,20.4,14.7,26.1,10.8,993
114,wonju,2022-04-13,10.8,8.2,18,7.4,997.8
114,wonju,2022-04-14,9.6,7.7,12.1,3.8,1001.1
114,wonju,2022-04-15,11.4,4.8,18,1.6,999.5
114,wonju,2022-04-16,11.9,4.2,19.2,-1.7,999.4
114,wonju,2022-04-17,13.2,4.2,20.7,-3.1,1000.2
114,wonju,2022-04-18,14.9,10.4,21.1,-0.6,1000.1
114,wonju,2022-04-19,14.4,6.2,22.4,-0.5,999.5
114,wonju,2022-04-20,15.2,6.7,22.4,-0.4,998.1
114,wonju,2022-04-21,15,7.4,21.4,2.2,994.7
114,wonju,2022-04-22,16.6,13,19.8,8.8,993
114,wonju,2022-04-23,16.7,10.6,23.8,6.8,994.6
114,wonju,2022-04-24,18.1,12.2,25,7.7,993.8
114,wonju,2022-04-25,19.7,15.8,25,12.9,993.4
114,wonju,2022-04-26,18.9,14.7,24.8,13.4,985.8
114,wonju,2022-04-27,17,10.6,22.8,1.9,996.4
114,wonju,2022-04-28,17.3,10,25.3,5.6,998.3
114,wonju,2022-04-29,11.6,8.7,16,4.9,999.1
114,wonju,2022-04-30,12.5,9,17.2,4.6,999.6
114,wonju,2022-05-01,12.9,7.1,18.3,0.2,995.4
114,wonju,2022-05-02,13.2,8.6,18.5,2,995.9
114,wonju,2022-05-03,13.8,5.5,20.4,1.3,1001.3
114,wonju,2022-05-04,16.5,7.4,24.9,4.3,1001.6
114,wonju,2022-05-05,17.8,10,25,5.3,1001.1
114,wonju,2022-05-06,18.6,10.8,24.8,8.8,998.9
114,wonju,2022-05-07,17.8,14.7,22.9,7,999.2
114,wonju,2022-05-08,14.1,10.2,16.7,2.3,1001.8
114,wonju,2022-05-09,16.9,10.1,24.8,3.3,1000.4
114,wonju,2022-05-10,17.5,9.1,24.9,0.6,998.9
114,wonju,2022-05-11,19.2,12.8,24.2,7.1,997.4
114,wonju,2022-05-12,20.7,13.9,26.7,10.3,993.4
114,wonju,2022-05-13,16.9,13,21.9,11.2,990.4
114,wonju,2022-05-14,14.5,8.5,19.7,2.6,994.3
114,wonju,2022-05-15,14.5,7.5,20.7,-0.6,996.1
114,wonju,2022-05-16,16,7.2,23.4,1.7,994.3
114,wonju,2022-05-17,19.1,10,26.7,5.5,995.9
114,wonju,2022-05-18,19.9,12.9,26.8,7.4,998.6
114,wonju,2022-05-19,20.1,15.6,24.6,4.1,999.4
114,wonju,2022-05-20,19.2,13.9,25.1,7.8,996.3
114,wonju,2022-05-21,20,13.4,25.6,11.4,991.9
114,wonju,2022-05-22,20.2,14.9,26.5,12.9,990.5
114,wonju,2022-05-23,22.3,15.4,28.5,13.6,994.6
114,wonju,2022-05-24,22.8,16.1,29.7,9.6,996.4
114,wonju,2022-05-25,21.4,15.3,27.6,10.3,991
114,wonju,2022-05-26,18.6,14.3,23.8,7.3,986.9
114,wonju,2022-05-27,19.5,16,24.2,9.1,983.8
114,wonju,2022-05-28,21.2,12.6,29.5,9,988.3
114,wonju,2022-05-29,21.9,13.7,29.4,9.9,988
114,wonju,2022-05-30,20.1,16.9,25.1,13.5,985.1
114,wonju,2022-05-31,20.1,12.9,26.9,6.5,990.4
114,wonju,2022-06-01,21.4,12.8,29.2,3.8,988.9
114,wonju,2022-06-02,21.4,13,28,9.5,990.1
114,wonju,2022-06-03,23.9,17.7,31.7,12.7,992.3
114,wonju,2022-06-04,24.1,18.7,28.8,12.8,992.8
114,wonju,2022-06-05,21.1,19.6,24,11.5,986.3
114,wonju,2022-06-06,17.7,14.1,22.2,11.3,984.6
114,wonju,2022-06-07,17.8,11.7,22.9,9.2,990.6
114,wonju,2022-06-08,19.9,14.6,25,10.8,994.2
114,wonju,2022-06-09,20.3,17,24.8,13.6,996
114,wonju,2022-06-10,22.1,16.2,28.3,13.8,996.4
114,wonju,2022-06-11,22.4,16.5,30.2,13,995.2
114,wonju,2022-06-12,22.7,15.7,28.1,12.7,995.2
114,wonju,2022-06-13,23.6,20.3,28.6,11.1,992.5
114,wonju,2022-06-14,19.7,16.8,23.9,9.5,992.1
114,wonju,2022-06-15,17.3,14.1,21.1,14.9,989.3
114,wonju,2022-06-16,19.4,17,23.1,14.4,990.7
114,wonju,2022-06-17,21.8,14.8,28.2,15.8,991
114,wonju,2022-06-18,24,20.4,27.8,17.9,990.3
114,wonju,2022-06-19,24,21.9,26.5,18.2,990.5
114,wonju,2022-06-20,25.6,21,30.7,18.3,987.5
114,wonju,2022-06-21,27.6,20.8,34.2,17.9,986.5
114,wonju,2022-06-22,26.7,22.2,31.6,17.7,989.9
114,wonju,2022-06-23,24.8,21.4,29.6,20.4,983.5
114,wonju,2022-06-24,24,21.2,27.6,19.6,980.9
114,wonju,2022-06-25,25.7,19.2,32,19.1,987.6
114,wonju,2022-06-26,26.8,23.2,29.7,21.5,991.8
114,wonju,2022-06-27,27.5,25.5,30.3,21.4,990.7
114,wonju,2022-06-28,28.6,27.2,30.3,19.9,986.4
114,wonju,2022-06-29,25.6,23.5,28.3,22.2,988.1
114,wonju,2022-06-30,22.7,21.5,25.6,21.1,994.4
114,wonju,2022-07-01,26.6,21,32,20.8,997.5
114,wonju,2022-07-02,27.7,22.2,32.8,21.2,995.7
114,wonju,2022-07-03,28.3,22.6,33.6,20.7,991.7
114,wonju,2022-07-04,26.9,24.2,33.5,21.9,988.7
114,wonju,2022-07-05,26.8,23.7,33,22.3,988.5
114,wonju,2022-07-06,28.5,23.9,32.7,22.2,990.7
114,wonju,2022-07-07,29.1,27,32.3,22.4,989.1
114,wonju,2022-07-08,26.6,24.6,29.1,21.5,986
114,wonju,2022-07-09,26.5,23.5,30.6,21.6,985.7
114,wonju,2022-07-10,28,23,33.7,21.9,987.8
114,wonju,2022-07-11,24.7,22,28.9,20.9,989.4
114,wonju,2022-07-12,25.8,20.9,29.8,20.3,991
114,wonju,2022-07-13,24,22.7,26.5,20.8,986.4
114,wonju,2022-07-14,24.8,23,28.5,21.6,983.1
114,wonju,2022-07-15,25.4,21.5,30,19.3,982.9
114,wonju,2022-07-16,24.2,20.7,27.2,19.2,982.1
114,wonju,2022-07-17,24.6,21.8,28.4,19.5,983.9
114,wonju,2022-07-18,24.5,21.4,28.5,19.9,982.9
114,wonju,2022-07-19,25.9,22.3,30.4,20.1,985.5
114,wonju,2022-07-20,26.4,23.9,30.3,20.5,989.4
114,wonju,2022-07-21,22,20.6,24,20.2,984.9
114,wonju,2022-07-22,22.8,21.1,28.4,20,988.8
114,wonju,2022-07-23,23.6,20.5,27.5,20.1,988.5
114,wonju,2022-07-24,24.6,21.7,28.1,20.8,985.9
114,wonju,2022-07-25,26.7,23.1,31.7,21,991.6
114,wonju,2022-07-26,27.4,22.2,33.3,21,992.6
114,wonju,2022-07-27,27,23.4,31.2,20.5,993.2
114,wonju,2022-07-28,27.7,21.7,32.6,20.7,994.5
114,wonju,2022-07-29,29.5,24.3,34.7,21.4,995.4
114,wonju,2022-07-30,29.1,24.6,34.1,21.5,993
114,wonju,2022-07-31,26.5,25.4,29,22.5,990.2
114,wonju,2022-08-01,28.2,24.7,31.3,22.4,989.8
114,wonju,2022-08-02,27.8,25.4,30.4,23,992.2
114,wonju,2022-08-03,26.5,24.2,29.5,23.5,993.6
114,wonju,2022-08-04,28.4,25,32.4,22.4,992.6
114,wonju,2022-08-05,28.7,25.3,31.8,23.4,989.5
114,wonju,2022-08-06,28.8,26.5,31.9,23.5,989.3
114,wonju,2022-08-07,28.7,26.1,31.9,23.6,989.8
114,wonju,2022-08-08,26.4,24,28.8,23.2,990
114,wonju,2022-08-09,25.8,24.2,27.7,23.1,989.3
114,wonju,2022-08-10,23.7,22.6,25.9,21.6,989.2
114,wonju,2022-08-11,23.8,22.6,25.2,22.5,987.3
114,wonju,2022-08-12,26.3,23.4,30.9,20.7,989.4
114,wonju,2022-08-13,24.5,22.5,26.6,22,989.1
114,wonju,2022-08-14,25.7,23.7,29.7,23.2,989.1
114,wonju,2022-08-15,27.4,24.4,30.3,22.8,984.6
114,wonju,2022-08-16,26.6,23.4,30.5,20.2,986.7
114,wonju,2022-08-17,24.3,21.1,30.8,19.9,989.4
114,wonju,2022-08-18,24.4,20.8,29.2,18.9,990.7
114,wonju,2022-08-19,24.8,21.1,27.5,21.2,986.2
114,wonju,2022-08-20,27.8,24.9,31.8,22.9,984.9
114,wonju,2022-08-21,26.8,23.3,31.7,20.5,988.3
114,wonju,2022-08-22,26,22.2,29.7,19.9,987.8
114,wonju,2022-08-23,23.5,21.8,26.4,20.5,989.3
114,wonju,2022-08-24,23.2,20.9,25.6,16.5,991.4
114,wonju,2022-08-25,21.3,18.8,24.3,17,990.8
114,wonju,2022-08-26,22.8,18.7,27.1,16.8,990.3
114,wonju,2022-08-27,21.3,17,25,11.4,992.7
114,wonju,2022-08-28,21.1,14.2,27.8,12.1,997.8
114,wonju,2022-08-29,19.4,18.4,21.6,15.4,999.1
114,wonju,2022-08-30,18.4,16.7,19.9,17.3,994.4
114,wonju,2022-08-31,20.7,18.8,23.5,18,991.5
114,wonju,2022-09-01,22.2,17.8,28.2,17.2,996.4
114,wonju,2022-09-02,22.7,16.9,28.8,14.3,999.3
114,wonju,2022-09-03,23,18.9,28.2,14.7,997.8
114,wonju,2022-09-04,22.7,20,26.6,19.1,993
114,wonju,2022-09-05,21.2,18,23.3,19.9,988.9
114,wonju,2022-09-06,20.1,17.2,25.1,15.4,987.5
114,wonju,2022-09-07,20.6,15.6,26.8,13.1,999.9
114,wonju,2022-09-08,20.9,14.1,28.2,14.2,1000.9
114,wonju,2022-09-09,21.5,15.7,28.8,12.9,1000.6
114,wonju,2022-09-10,20.8,15.3,26.8,12.1,1000.8
114,wonju,2022-09-11,22.3,18.4,26.6,16.2,998
114,wonju,2022-09-12,22.9,19.7,27.5,18.4,997.3
114,wonju,2022-09-13,23.7,20.5,27.9,17.9,999
114,wonju,2022-09-14,23.3,19.9,26.9,13.2,999.5
114,wonju,2022-09-15,24.3,18.6,29.3,16.5,994.9
114,wonju,2022-09-16,26.2,22.8,30.1,18.5,991.5
114,wonju,2022-09-17,26.9,23.4,31.3,21,991.1
114,wonju,2022-09-18,26.1,23.5,29.8,20.6,986.8
114,wonju,2022-09-19,22.4,16.3,26.5,14.7,984.7
114,wonju,2022-09-20,17.5,13.7,22.7,9.6,996.3
114,wonju,2022-09-21,17.3,11.5,23.5,8.7,1000.2
114,wonju,2022-09-22,17.6,10.9,23.6,9.4,998.4
114,wonju,2022-09-23,16.8,12.7,23.7,10.2,995.7
114,wonju,2022-09-24,15.9,9.7,22.5,8.3,999.6
114,wonju,2022-09-25,16.4,11.7,22.7,9.8,999.5
114,wonju,2022-09-26,17.6,12.8,24.1,10.3,999.8
114,wonju,2022-09-27,18.6,11.2,26.5,11.9,998.6
114,wonju,2022-09-28,18.1,13.2,24.7,13,997
114,wonju,2022-09-29,18.4,13.4,25.8,13.6,997.7
114,wonju,2022-09-30,18.5,13.7,26.5,11.4,999.2
114,wonju,2022-10-01,18.7,11.8,27.3,11.3,1000.9
114,wonju,2022-10-02,17.8,14.2,21.9,13.9,999.8
114,wonju,2022-10-03,21.4,17.2,24.7,18.8,995.3
114,wonju,2022-10-04,18.4,14.3,23.7,17,994.9
114,wonju,2022-10-05,16,13.9,20.1,11.1,1002
114,wonju,2022-10-06,15.7,13.2,20.5,11,1001.5
114,wonju,2022-10-07,14.3,11.2,18.4,9.7,1002.2
114,wonju,2022-10-08,14.3,8.3,19.9,6.8,1006.7
114,wonju,2022-10-09,13.3,11,16.8,9.5,1000.3
114,wonju,2022-10-10,9.4,8,12.1,5.7,995.8
114,wonju,2022-10-11,10.2,7.5,15.3,4.1,1003.8
114,wonju,2022-10-12,11.5,5.2,19.8,7.1,1009.2
114,wonju,2022-10-13,13.7,8.3,21.4,9.2,1007.5
114,wonju,2022-10-14,15,9.4,21.8,10.4,1002.6
114,wonju,2022-10-15,16.8,11.8,23.3,12.2,1001.6
114,wonju,2022-10-16,16.6,14.6,20,12.9,1000.7
114,wonju,2022-10-17,12,6,15.9,1.8,1000.9
114,wonju,2022-10-18,7.7,2.5,13.5,0.1,1004.8
114,wonju,2022-10-19,7.8,1.6,15,0.6,1008.4
114,wonju,2022-10-20,10.1,2.2,18.2,2.5,1010
114,wonju,2022-10-21,11.8,5.6,19.2,4.6,1006.9
114,wonju,2022-10-22,12.4,7.3,19,6.4,1003.4
114,wonju,2022-10-23,12.9,7.5,18.5,6.3,1000.7
114,wonju,2022-10-24,9.2,4.9,14.5,2.2,1003.6
114,wonju,2022-10-25,9.2,3.1,15.9,2.3,1010.5
114,wonju,2022-10-26,10.2,3.1,17.2,3.1,1010.1
114,wonju,2022-10-27,11.2,5.6,18.6,5.3,1007.7
114,wonju,2022-10-28,12.5,6,19.6,6.3,1008.3
114,wonju,2022-10-29,12.7,6.9,19.4,6.4,1008.7
114,wonju,2022-10-30,13.3,6.9,19.8,6.3,1007.9
114,wonju,2022-10-31,12.8,8,19.3,6.3,1006.6
114,wonju,2022-11-01,11.7,7.7,18.1,6.4,1004.2
114,wonju,2022-11-02,9.7,4.1,17.5,2.3,1003.1
114,wonju,2022-11-03,8.7,3.9,13.3,1.1,1001.5
114,wonju,2022-11-04,4.9,0.7,9.7,-7.2,1004.7
114,wonju,2022-11-05,3.8,-2.5,11.5,-6.4,1007.4
114,wonju,2022-11-06,6.4,0,14.1,-2.6,1007
114,wonju,2022-11-07,8.7,1.6,15.5,-0.2,1005.6
114,wonju,2022-11-08,10.1,6.4,16.5,3.5,1007
114,wonju,2022-11-09,9.2,3.2,15.9,3.1,1007.7
114,wonju,2022-11-10,10.7,4.9,17.4,5.4,1007.4
114,wonju,2022-11-11,12.6,6.1,21.1,6.3,1007.8
114,wonju,2022-11-12,14.9,7.2,22.4,9.6,998.8
114,wonju,2022-11-13,11.3,9.1,17.8,9.4,997.5
114,wonju,2022-11-14,9.3,5.8,13.5,5.1,1000.1
114,wonju,2022-11-15,6.1,0.8,11.4,3,999.5
114,wonju,2022-11-16,6.8,4.4,11.8,3.4,1002.7
114,wonju,2022-11-17,7.6,3,14.3,2.3,1006.5
114,wonju,2022-11-18,8.1,1.9,17,1.9,1008.6
114,wonju,2022-11-19,9.6,3,17.9,3.5,1005.4
114,wonju,2022-11-20,10.9,6.5,18.3,4.6,1002.5
114,wonju,2022-11-21,10.2,4.8,16.9,4.8,1003.7
114,wonju,2022-11-22,9.8,5,14.1,4.3,1003.2
114,wonju,2022-11-23,10.5,5.4,16.6,4.1,999.5
114,wonju,2022-11-24,7,2.7,13.7,1,1003.4
114,wonju,2022-11-25,9.3,1.7,16.7,0.7,1000.3
114,wonju,2022-11-26,8.2,1.8,13.9,-3,999.9
114,wonju,2022-11-27,4.2,-1.5,12.1,-6.3,1003.4
114,wonju,2022-11-28,8.1,0.9,12.1,3.5,997.6
114,wonju,2022-11-29,9.3,2.1,12.8,0.3,997.8
114,wonju,2022-11-30,-3.5,-5.5,2.1,-17.3,1012.1
114,wonju,2022-12-01,-4.3,-8.2,-0.9,-14.7,1012.8
114,wonju,2022-12-02,-3.4,-8.7,1.7,-12.3,1011.7
114,wonju,2022-12-03,0.1,-4.2,4.7,-4.1,1007.4
114,wonju,2022-12-04,-1.6,-4.8,1.5,-14,1012
114,wonju,2022-12-05,-3,-6.4,1.6,-13.5,1010.6
114,wonju,2022-12-06,-2.6,-6.9,1.7,-6.3,1005.4
114,wonju,2022-12-07,2.4,-1.9,8.1,-2.8,1005.1
114,wonju,2022-12-08,1.6,-3.1,8.7,-6,1007.7
114,wonju,2022-12-09,1.2,-3,7.4,-3.9,1004.8
114,wonju,2022-12-10,0.4,-3.2,6,-4.7,1002.4
114,wonju,2022-12-11,0.2,-4.7,7.3,-6.8,1004.9
114,wonju,2022-12-12,1.3,-4,5.5,-4.3,1002.1
114,wonju,2022-12-13,0.8,-4.1,4.1,-3.1,999.3
114,wonju,2022-12-14,-7.2,-9.5,-4.2,-17.6,1008.7
114,wonju,2022-12-15,-5,-9.4,-0.7,-7.8,1006.3
114,wonju,2022-12-16,-5.6,-10,-2.4,-11.4,1011.2
